distance,orientation,vel_lin,vel_ang
5.500,-0.711,2.907,0.391
5.500,-0.701,2.907,0.391
5.500,-0.691,2.907,0.391
5.500,-0.681,2.907,0.391
5.500,-0.671,2.907,0.391
5.500,-0.661,2.907,0.391
5.500,-0.651,2.907,0.391
5.500,-0.641,2.907,0.391
5.500,-0.631,2.907,0.391
5.500,-0.621,2.907,0.392
5.500,-0.611,2.908,0.393
5.500,-0.601,2.908,0.395
5.500,-0.591,2.909,0.396
5.500,-0.581,2.910,0.398
5.500,-0.571,2.911,0.401
5.500,-0.561,2.912,0.403
5.500,-0.551,2.913,0.406
5.500,-0.541,2.914,0.409
5.500,-0.531,2.916,0.413
5.500,-0.521,2.917,0.417
5.500,-0.511,2.919,0.421
5.500,-0.501,2.921,0.426
5.500,-0.491,2.923,0.431
5.500,-0.481,2.925,0.437
5.500,-0.471,2.928,0.443
5.500,-0.461,2.931,0.450
5.500,-0.451,2.933,0.457
5.500,-0.441,2.936,0.465
5.500,-0.431,2.940,0.474
5.500,-0.421,2.944,0.482
5.500,-0.411,2.947,0.492
5.500,-0.401,2.952,0.502
5.500,-0.391,2.954,0.509
5.500,-0.381,2.950,0.499
5.500,-0.371,2.946,0.488
5.500,-0.361,2.942,0.479
5.500,-0.351,2.938,0.470
5.500,-0.341,2.935,0.462
5.500,-0.331,2.932,0.455
5.500,-0.321,2.930,0.447
5.500,-0.311,2.927,0.441
5.500,-0.301,2.924,0.435
5.500,-0.291,2.922,0.429
5.500,-0.281,2.920,0.424
5.500,-0.271,2.918,0.420
5.500,-0.261,2.917,0.415
5.500,-0.251,2.915,0.412
5.500,-0.241,2.913,0.408
5.500,-0.231,2.912,0.405
5.500,-0.221,2.911,0.402
5.500,-0.211,2.910,0.400
5.500,-0.201,2.909,0.398
5.500,-0.191,2.909,0.396
5.500,-0.181,2.908,0.394
5.500,-0.171,2.907,0.393
5.500,-0.161,2.907,0.391
5.500,-0.151,2.907,0.391
5.500,-0.141,2.907,0.391
5.500,-0.131,2.907,0.391
5.500,-0.121,2.907,0.391
5.500,-0.111,2.907,0.391
5.500,-0.101,2.907,0.391
5.500,-0.091,2.907,0.391
5.500,-0.081,2.907,0.391
5.500,-0.071,2.907,0.391
5.500,-0.061,2.907,0.391
5.500,-0.051,2.907,0.391
5.500,-0.041,2.907,0.391
5.500,-0.031,2.907,0.391
5.500,-0.021,2.907,0.391
5.500,-0.011,2.907,0.391
5.500,-0.001,2.907,0.391
5.500,0.009,2.907,0.391
5.500,0.019,2.907,0.391
5.500,0.029,2.907,0.391
5.500,0.039,2.907,0.391
5.500,0.049,2.907,0.391
5.500,0.059,2.907,0.391
5.500,0.069,2.907,0.391
5.500,0.079,2.907,0.391
5.500,0.089,2.907,0.391
5.500,0.099,2.907,0.391
5.500,0.109,2.907,0.391
5.500,0.119,2.907,0.391
5.500,0.129,2.907,0.391
5.500,0.139,2.907,0.391
5.500,0.149,2.907,0.391
5.500,0.159,2.907,0.391
5.500,0.169,2.907,0.392
5.500,0.179,2.908,0.394
5.500,0.189,2.908,0.395
5.500,0.199,2.909,0.397
5.500,0.209,2.910,0.399
5.500,0.219,2.911,0.402
5.500,0.229,2.912,0.405
5.500,0.239,2.913,0.408
5.500,0.249,2.915,0.411
5.500,0.259,2.916,0.415
5.500,0.269,2.918,0.419
5.500,0.279,2.920,0.424
5.500,0.289,2.922,0.429
5.500,0.299,2.924,0.434
5.500,0.309,2.926,0.440
5.500,0.319,2.929,0.446
5.500,0.329,2.932,0.453
5.500,0.339,2.935,0.461
5.500,0.349,2.938,0.469
5.500,0.359,2.941,0.478
5.500,0.369,2.945,0.487
5.500,0.379,2.949,0.497
5.500,0.389,2.954,0.507
5.500,0.399,2.952,0.504
5.500,0.409,2.948,0.494
5.500,0.419,2.944,0.484
5.500,0.429,2.940,0.475
5.500,0.439,2.937,0.466
5.500,0.449,2.934,0.459
5.500,0.459,2.931,0.451
5.500,0.469,2.928,0.444
5.500,0.479,2.926,0.438
5.500,0.489,2.923,0.432
5.500,0.499,2.921,0.427
5.500,0.509,2.919,0.422
5.500,0.519,2.918,0.418
5.500,0.529,2.916,0.414
5.500,0.539,2.914,0.410
5.500,0.549,2.913,0.407
5.500,0.559,2.912,0.404
5.500,0.569,2.911,0.401
5.500,0.579,2.910,0.399
5.500,0.589,2.909,0.397
5.500,0.599,2.908,0.395
5.500,0.609,2.908,0.393
5.500,0.619,2.907,0.392
5.500,0.629,2.907,0.391
5.500,0.639,2.907,0.391
5.500,0.649,2.907,0.391
5.500,0.659,2.907,0.391
5.500,0.669,2.907,0.391
5.500,0.679,2.907,0.391
5.500,0.689,2.907,0.391
5.500,0.699,2.907,0.391
5.500,0.709,2.907,0.391
5.500,0.719,2.907,0.391
5.500,0.729,2.907,0.391
5.500,0.739,2.907,0.391
5.500,0.749,2.907,0.391
5.500,0.759,2.907,0.391
5.500,0.769,2.907,0.391
5.500,0.779,2.907,0.391
5.500,0.789,2.907,0.391
5.500,0.799,2.907,0.391
5.500,0.809,2.907,0.391
5.500,0.819,2.907,0.391
5.500,0.829,2.907,0.391
5.500,0.839,2.907,0.391
5.500,0.849,2.907,0.391
5.500,0.859,2.907,0.391
5.500,0.869,2.907,0.391
5.500,0.879,2.907,0.391
5.500,0.889,2.907,0.391
5.500,0.899,2.907,0.391
5.500,0.909,2.907,0.391
5.500,0.919,2.907,0.391
5.500,0.929,2.907,0.391
5.500,0.939,2.915,0.391
5.500,0.949,2.925,0.392
5.500,0.959,2.934,0.393
5.500,0.969,2.944,0.394
5.500,0.979,2.955,0.396
5.500,0.989,2.966,0.398
5.500,0.999,2.977,0.400
5.500,1.009,2.989,0.403
5.500,1.019,3.001,0.406
5.500,1.029,3.014,0.409
5.500,1.039,3.027,0.413
5.500,1.049,3.040,0.417
5.500,1.059,3.053,0.421
5.500,1.069,3.067,0.426
5.500,1.079,3.080,0.431
5.500,1.089,3.095,0.437
5.500,1.099,3.110,0.443
5.500,1.109,3.125,0.449
5.500,1.119,3.140,0.457
5.500,1.129,3.154,0.464
5.500,1.139,3.170,0.473
5.500,1.149,3.186,0.482
5.500,1.159,3.202,0.491
5.500,1.169,3.218,0.502
5.500,1.179,3.233,0.510
5.500,1.189,3.248,0.499
5.500,1.199,3.265,0.489
5.500,1.209,3.281,0.480
5.500,1.219,3.297,0.471
5.500,1.229,3.312,0.463
5.500,1.239,3.326,0.455
5.500,1.249,3.341,0.448
5.500,1.259,3.356,0.441
5.500,1.269,3.371,0.435
5.500,1.279,3.386,0.430
5.500,1.289,3.399,0.425
5.500,1.299,3.412,0.420
5.500,1.309,3.425,0.416
5.500,1.319,3.438,0.412
5.500,1.329,3.452,0.408
5.500,1.339,3.464,0.405
5.500,1.349,3.476,0.403
5.500,1.359,3.487,0.400
5.500,1.369,3.498,0.398
5.500,1.379,3.509,0.396
5.500,1.389,3.520,0.394
5.500,1.399,3.529,0.393
5.500,1.409,3.539,0.391
5.500,1.419,3.548,0.391
5.500,1.429,3.557,0.391
5.500,1.439,3.566,0.391
5.500,1.449,3.574,0.391
5.500,1.459,3.583,0.391
5.500,1.469,3.590,0.391
5.500,1.479,3.598,0.391
5.500,1.489,3.605,0.391
5.500,1.499,3.612,0.391
5.500,1.509,3.619,0.391
5.500,1.519,3.625,0.391
5.500,1.529,3.631,0.391
5.500,1.539,3.637,0.391
5.500,1.549,3.642,0.391
5.500,1.559,3.647,0.391
5.500,1.569,3.652,0.391
5.500,1.579,3.657,0.391
5.600,-1.571,3.659,0.482
5.600,-1.561,3.654,0.482
5.600,-1.551,3.648,0.482
5.600,-1.541,3.643,0.482
5.600,-1.531,3.637,0.482
5.600,-1.521,3.631,0.482
5.600,-1.511,3.625,0.482
5.600,-1.501,3.618,0.482
5.600,-1.491,3.611,0.482
5.600,-1.481,3.604,0.482
5.600,-1.471,3.596,0.482
5.600,-1.461,3.588,0.482
5.600,-1.451,3.580,0.482
5.600,-1.441,3.571,0.482
5.600,-1.431,3.563,0.482
5.600,-1.421,3.553,0.482
5.600,-1.411,3.544,0.482
5.600,-1.401,3.535,0.482
5.600,-1.391,3.526,0.482
5.600,-1.381,3.517,0.482
5.600,-1.371,3.506,0.484
5.600,-1.361,3.495,0.487
5.600,-1.351,3.483,0.490
5.600,-1.341,3.471,0.493
5.600,-1.331,3.459,0.497
5.600,-1.321,3.446,0.501
5.600,-1.311,3.433,0.505
5.600,-1.301,3.420,0.510
5.600,-1.291,3.407,0.516
5.600,-1.281,3.393,0.522
5.600,-1.271,3.379,0.528
5.600,-1.261,3.364,0.535
5.600,-1.251,3.348,0.543
5.600,-1.241,3.334,0.551
5.600,-1.231,3.319,0.560
5.600,-1.221,3.305,0.570
5.600,-1.211,3.288,0.580
5.600,-1.201,3.272,0.591
5.600,-1.191,3.256,0.603
5.600,-1.181,3.240,0.615
5.600,-1.171,3.225,0.609
5.600,-1.161,3.210,0.597
5.600,-1.151,3.193,0.586
5.600,-1.141,3.177,0.575
5.600,-1.131,3.161,0.565
5.600,-1.121,3.147,0.556
5.600,-1.111,3.132,0.547
5.600,-1.101,3.117,0.539
5.600,-1.091,3.102,0.532
5.600,-1.081,3.087,0.525
5.600,-1.071,3.073,0.519
5.600,-1.061,3.060,0.513
5.600,-1.051,3.047,0.508
5.600,-1.041,3.034,0.503
5.600,-1.031,3.020,0.499
5.600,-1.021,3.008,0.495
5.600,-1.011,2.996,0.492
5.600,-1.001,2.984,0.488
5.600,-0.991,2.972,0.486
5.600,-0.981,2.961,0.483
5.600,-0.971,2.951,0.482
5.600,-0.961,2.943,0.482
5.600,-0.951,2.943,0.482
5.600,-0.941,2.943,0.482
5.600,-0.931,2.943,0.482
5.600,-0.921,2.943,0.482
5.600,-0.911,2.943,0.482
5.600,-0.901,2.943,0.482
5.600,-0.891,2.943,0.482
5.600,-0.881,2.943,0.482
5.600,-0.871,2.943,0.482
5.600,-0.861,2.943,0.482
5.600,-0.851,2.943,0.482
5.600,-0.841,2.943,0.482
5.600,-0.831,2.943,0.482
5.600,-0.821,2.943,0.482
5.600,-0.811,2.943,0.482
5.600,-0.801,2.943,0.482
5.600,-0.791,2.943,0.482
5.600,-0.781,2.943,0.482
5.600,-0.771,2.943,0.482
5.600,-0.761,2.943,0.482
5.600,-0.751,2.943,0.482
5.600,-0.741,2.943,0.482
5.600,-0.731,2.943,0.482
5.600,-0.721,2.943,0.482
5.600,-0.711,2.943,0.482
5.600,-0.701,2.943,0.482
5.600,-0.691,2.943,0.482
5.600,-0.681,2.943,0.482
5.600,-0.671,2.943,0.482
5.600,-0.661,2.943,0.482
5.600,-0.651,2.943,0.482
5.600,-0.641,2.943,0.482
5.600,-0.631,2.943,0.482
5.600,-0.621,2.943,0.482
5.600,-0.611,2.943,0.482
5.600,-0.601,2.943,0.482
5.600,-0.591,2.943,0.483
5.600,-0.581,2.945,0.485
5.600,-0.571,2.946,0.488
5.600,-0.561,2.947,0.491
5.600,-0.551,2.948,0.495
5.600,-0.541,2.949,0.499
5.600,-0.531,2.951,0.503
5.600,-0.521,2.953,0.508
5.600,-0.511,2.956,0.513
5.600,-0.501,2.958,0.518
5.600,-0.491,2.960,0.525
5.600,-0.481,2.963,0.531
5.600,-0.471,2.966,0.539
5.600,-0.461,2.969,0.547
5.600,-0.451,2.973,0.555
5.600,-0.441,2.976,0.564
5.600,-0.431,2.980,0.574
5.600,-0.421,2.984,0.585
5.600,-0.411,2.989,0.596
5.600,-0.401,2.994,0.609
5.600,-0.391,2.997,0.616
5.600,-0.381,2.992,0.604
5.600,-0.371,2.987,0.592
5.600,-0.361,2.983,0.581
5.600,-0.351,2.978,0.571
5.600,-0.341,2.975,0.561
5.600,-0.331,2.971,0.552
5.600,-0.321,2.968,0.544
5.600,-0.311,2.965,0.536
5.600,-0.301,2.962,0.529
5.600,-0.291,2.959,0.522
5.600,-0.281,2.957,0.516
5.600,-0.271,2.955,0.511
5.600,-0.261,2.953,0.506
5.600,-0.251,2.951,0.501
5.600,-0.241,2.949,0.497
5.600,-0.231,2.948,0.493
5.600,-0.221,2.946,0.490
5.600,-0.211,2.945,0.487
5.600,-0.201,2.944,0.484
5.600,-0.191,2.943,0.482
5.600,-0.181,2.943,0.482
5.600,-0.171,2.943,0.482
5.600,-0.161,2.943,0.482
5.600,-0.151,2.943,0.482
5.600,-0.141,2.943,0.482
5.600,-0.131,2.943,0.482
5.600,-0.121,2.943,0.482
5.600,-0.111,2.943,0.482
5.600,-0.101,2.943,0.482
5.600,-0.091,2.943,0.482
5.600,-0.081,2.943,0.482
5.600,-0.071,2.943,0.482
5.600,-0.061,2.943,0.482
5.600,-0.051,2.943,0.482
5.600,-0.041,2.943,0.482
5.600,-0.031,2.943,0.482
5.600,-0.021,2.943,0.482
5.600,-0.011,2.943,0.482
5.600,-0.001,2.943,0.482
5.600,0.009,2.943,0.482
5.600,0.019,2.943,0.482
5.600,0.029,2.943,0.482
5.600,0.039,2.943,0.482
5.600,0.049,2.943,0.482
5.600,0.059,2.943,0.482
5.600,0.069,2.943,0.482
5.600,0.079,2.943,0.482
5.600,0.089,2.943,0.482
5.600,0.099,2.943,0.482
5.600,0.109,2.943,0.482
5.600,0.119,2.943,0.482
5.600,0.129,2.943,0.482
5.600,0.139,2.943,0.482
5.600,0.149,2.943,0.482
5.600,0.159,2.943,0.482
5.600,0.169,2.943,0.482
5.600,0.179,2.943,0.482
5.600,0.189,2.943,0.482
5.600,0.199,2.944,0.484
5.600,0.209,2.945,0.487
5.600,0.219,2.946,0.490
5.600,0.229,2.947,0.493
5.600,0.239,2.949,0.496
5.600,0.249,2.950,0.500
5.600,0.259,2.952,0.505
5.600,0.269,2.954,0.510
5.600,0.279,2.957,0.515
5.600,0.289,2.959,0.521
5.600,0.299,2.961,0.528
5.600,0.309,2.964,0.535
5.600,0.319,2.967,0.542
5.600,0.329,2.971,0.551
5.600,0.339,2.974,0.559
5.600,0.349,2.978,0.569
5.600,0.359,2.982,0.579
5.600,0.369,2.987,0.590
5.600,0.379,2.991,0.602
5.600,0.389,2.996,0.614
5.600,0.399,2.995,0.610
5.600,0.409,2.990,0.598
5.600,0.419,2.985,0.587
5.600,0.429,2.981,0.576
5.600,0.439,2.976,0.566
5.600,0.449,2.973,0.557
5.600,0.459,2.970,0.548
5.600,0.469,2.966,0.540
5.600,0.479,2.963,0.533
5.600,0.489,2.960,0.526
5.600,0.499,2.958,0.519
5.600,0.509,2.956,0.514
5.600,0.519,2.954,0.508
5.600,0.529,2.952,0.503
5.600,0.539,2.950,0.499
5.600,0.549,2.948,0.495
5.600,0.559,2.947,0.492
5.600,0.569,2.946,0.489
5.600,0.579,2.945,0.486
5.600,0.589,2.944,0.483
5.600,0.599,2.943,0.482
5.600,0.609,2.943,0.482
5.600,0.619,2.943,0.482
5.600,0.629,2.943,0.482
5.600,0.639,2.943,0.482
5.600,0.649,2.943,0.482
5.600,0.659,2.943,0.482
5.600,0.669,2.943,0.482
5.600,0.679,2.943,0.482
5.600,0.689,2.943,0.482
5.600,0.699,2.943,0.482
5.600,0.709,2.943,0.482
5.600,0.719,2.943,0.482
5.600,0.729,2.943,0.482
5.600,0.739,2.943,0.482
5.600,0.749,2.943,0.482
5.600,0.759,2.943,0.482
5.600,0.769,2.943,0.482
5.600,0.779,2.943,0.482
5.600,0.789,2.943,0.482
5.600,0.799,2.943,0.482
5.600,0.809,2.943,0.482
5.600,0.819,2.943,0.482
5.600,0.829,2.943,0.482
5.600,0.839,2.943,0.482
5.600,0.849,2.943,0.482
5.600,0.859,2.943,0.482
5.600,0.869,2.943,0.482
5.600,0.879,2.943,0.482
5.600,0.889,2.943,0.482
5.600,0.899,2.943,0.482
5.600,0.909,2.943,0.482
5.600,0.919,2.943,0.482
5.600,0.929,2.943,0.482
5.600,0.939,2.943,0.482
5.600,0.949,2.943,0.482
5.600,0.959,2.943,0.482
5.600,0.969,2.949,0.482
5.600,0.979,2.959,0.483
5.600,0.989,2.970,0.485
5.600,0.999,2.982,0.488
5.600,1.009,2.994,0.491
5.600,1.019,3.006,0.494
5.600,1.029,3.018,0.498
5.600,1.039,3.032,0.502
5.600,1.049,3.045,0.507
5.600,1.059,3.058,0.512
5.600,1.069,3.071,0.518
5.600,1.079,3.085,0.524
5.600,1.089,3.099,0.531
5.600,1.099,3.115,0.538
5.600,1.109,3.130,0.546
5.600,1.119,3.144,0.555
5.600,1.129,3.159,0.564
5.600,1.139,3.174,0.574
5.600,1.149,3.191,0.584
5.600,1.159,3.207,0.596
5.600,1.169,3.223,0.608
5.600,1.179,3.238,0.618
5.600,1.189,3.253,0.605
5.600,1.199,3.269,0.593
5.600,1.209,3.286,0.582
5.600,1.219,3.302,0.571
5.600,1.229,3.317,0.562
5.600,1.239,3.332,0.553
5.600,1.249,3.346,0.544
5.600,1.259,3.361,0.537
5.600,1.269,3.377,0.529
5.600,1.279,3.391,0.523
5.600,1.289,3.404,0.517
5.600,1.299,3.418,0.511
5.600,1.309,3.431,0.506
5.600,1.319,3.444,0.502
5.600,1.329,3.457,0.497
5.600,1.339,3.469,0.494
5.600,1.349,3.481,0.490
5.600,1.359,3.493,0.487
5.600,1.369,3.504,0.485
5.600,1.379,3.515,0.482
5.600,1.389,3.524,0.482
5.600,1.399,3.534,0.482
5.600,1.409,3.543,0.482
5.600,1.419,3.552,0.482
5.600,1.429,3.561,0.482
5.600,1.439,3.570,0.482
5.600,1.449,3.579,0.482
5.600,1.459,3.587,0.482
5.600,1.469,3.595,0.482
5.600,1.479,3.603,0.482
5.600,1.489,3.610,0.482
5.600,1.499,3.617,0.482
5.600,1.509,3.624,0.482
5.600,1.519,3.630,0.482
5.600,1.529,3.636,0.482
5.600,1.539,3.642,0.482
5.600,1.549,3.648,0.482
5.600,1.559,3.653,0.482
5.600,1.569,3.658,0.482
5.600,1.579,3.663,0.482
5.700,-1.571,3.662,0.580
5.700,-1.561,3.657,0.580
5.700,-1.551,3.652,0.580
5.700,-1.541,3.646,0.580
5.700,-1.531,3.640,0.580
5.700,-1.521,3.634,0.580
5.700,-1.511,3.627,0.580
5.700,-1.501,3.620,0.580
5.700,-1.491,3.613,0.580
5.700,-1.481,3.606,0.580
5.700,-1.471,3.598,0.580
5.700,-1.461,3.590,0.580
5.700,-1.451,3.581,0.580
5.700,-1.441,3.573,0.580
5.700,-1.431,3.564,0.580
5.700,-1.421,3.554,0.580
5.700,-1.411,3.545,0.580
5.700,-1.401,3.535,0.580
5.700,-1.391,3.526,0.580
5.700,-1.381,3.517,0.580
5.700,-1.371,3.507,0.580
5.700,-1.361,3.497,0.580
5.700,-1.351,3.487,0.580
5.700,-1.341,3.475,0.583
5.700,-1.331,3.463,0.587
5.700,-1.321,3.450,0.592
5.700,-1.311,3.437,0.597
5.700,-1.301,3.424,0.602
5.700,-1.291,3.411,0.609
5.700,-1.281,3.397,0.616
5.700,-1.271,3.383,0.623
5.700,-1.261,3.368,0.631
5.700,-1.251,3.352,0.640
5.700,-1.241,3.338,0.649
5.700,-1.231,3.323,0.659
5.700,-1.221,3.308,0.670
5.700,-1.211,3.292,0.682
5.700,-1.201,3.276,0.695
5.700,-1.191,3.259,0.708
5.700,-1.181,3.244,0.722
5.700,-1.171,3.229,0.716
5.700,-1.161,3.213,0.702
5.700,-1.151,3.197,0.689
5.700,-1.141,3.180,0.677
5.700,-1.131,3.165,0.665
5.700,-1.121,3.150,0.655
5.700,-1.111,3.136,0.645
5.700,-1.101,3.121,0.636
5.700,-1.091,3.105,0.627
5.700,-1.081,3.090,0.619
5.700,-1.071,3.077,0.612
5.700,-1.061,3.063,0.606
5.700,-1.051,3.050,0.600
5.700,-1.041,3.037,0.594
5.700,-1.031,3.024,0.589
5.700,-1.021,3.011,0.585
5.700,-1.011,2.999,0.581
5.700,-1.001,2.988,0.580
5.700,-0.991,2.982,0.580
5.700,-0.981,2.982,0.580
5.700,-0.971,2.982,0.580
5.700,-0.961,2.982,0.580
5.700,-0.951,2.982,0.580
5.700,-0.941,2.982,0.580
5.700,-0.931,2.982,0.580
5.700,-0.921,2.982,0.580
5.700,-0.911,2.982,0.580
5.700,-0.901,2.982,0.580
5.700,-0.891,2.982,0.580
5.700,-0.881,2.982,0.580
5.700,-0.871,2.982,0.580
5.700,-0.861,2.982,0.580
5.700,-0.851,2.982,0.580
5.700,-0.841,2.982,0.580
5.700,-0.831,2.982,0.580
5.700,-0.821,2.982,0.580
5.700,-0.811,2.982,0.580
5.700,-0.801,2.982,0.580
5.700,-0.791,2.982,0.580
5.700,-0.781,2.982,0.580
5.700,-0.771,2.982,0.580
5.700,-0.761,2.982,0.580
5.700,-0.751,2.982,0.580
5.700,-0.741,2.982,0.580
5.700,-0.731,2.982,0.580
5.700,-0.721,2.982,0.580
5.700,-0.711,2.982,0.580
5.700,-0.701,2.982,0.580
5.700,-0.691,2.982,0.580
5.700,-0.681,2.982,0.580
5.700,-0.671,2.982,0.580
5.700,-0.661,2.982,0.580
5.700,-0.651,2.982,0.580
5.700,-0.641,2.982,0.580
5.700,-0.631,2.982,0.580
5.700,-0.621,2.982,0.580
5.700,-0.611,2.982,0.580
5.700,-0.601,2.982,0.580
5.700,-0.591,2.982,0.580
5.700,-0.581,2.982,0.580
5.700,-0.571,2.982,0.580
5.700,-0.561,2.982,0.581
5.700,-0.551,2.983,0.584
5.700,-0.541,2.985,0.589
5.700,-0.531,2.987,0.594
5.700,-0.521,2.990,0.599
5.700,-0.511,2.992,0.605
5.700,-0.501,2.994,0.612
5.700,-0.491,2.997,0.619
5.700,-0.481,3.000,0.626
5.700,-0.471,3.004,0.635
5.700,-0.461,3.008,0.644
5.700,-0.451,3.011,0.654
5.700,-0.441,3.015,0.664
5.700,-0.431,3.020,0.676
5.700,-0.421,3.025,0.688
5.700,-0.411,3.030,0.701
5.700,-0.401,3.036,0.714
5.700,-0.391,3.039,0.723
5.700,-0.381,3.034,0.709
5.700,-0.371,3.028,0.696
5.700,-0.361,3.023,0.683
5.700,-0.351,3.018,0.671
5.700,-0.341,3.014,0.660
5.700,-0.331,3.010,0.650
5.700,-0.321,3.006,0.640
5.700,-0.311,3.002,0.632
5.700,-0.301,2.999,0.623
5.700,-0.291,2.996,0.616
5.700,-0.281,2.993,0.609
5.700,-0.271,2.991,0.603
5.700,-0.261,2.989,0.597
5.700,-0.251,2.986,0.592
5.700,-0.241,2.984,0.587
5.700,-0.231,2.983,0.583
5.700,-0.221,2.982,0.580
5.700,-0.211,2.982,0.580
5.700,-0.201,2.982,0.580
5.700,-0.191,2.982,0.580
5.700,-0.181,2.982,0.580
5.700,-0.171,2.982,0.580
5.700,-0.161,2.982,0.580
5.700,-0.151,2.982,0.580
5.700,-0.141,2.982,0.580
5.700,-0.131,2.982,0.580
5.700,-0.121,2.982,0.580
5.700,-0.111,2.982,0.580
5.700,-0.101,2.982,0.580
5.700,-0.091,2.982,0.580
5.700,-0.081,2.982,0.580
5.700,-0.071,2.982,0.580
5.700,-0.061,2.982,0.580
5.700,-0.051,2.982,0.580
5.700,-0.041,2.982,0.580
5.700,-0.031,2.982,0.580
5.700,-0.021,2.982,0.580
5.700,-0.011,2.982,0.580
5.700,-0.001,2.982,0.580
5.700,0.009,2.982,0.580
5.700,0.019,2.982,0.580
5.700,0.029,2.982,0.580
5.700,0.039,2.982,0.580
5.700,0.049,2.982,0.580
5.700,0.059,2.982,0.580
5.700,0.069,2.982,0.580
5.700,0.079,2.982,0.580
5.700,0.089,2.982,0.580
5.700,0.099,2.982,0.580
5.700,0.109,2.982,0.580
5.700,0.119,2.982,0.580
5.700,0.129,2.982,0.580
5.700,0.139,2.982,0.580
5.700,0.149,2.982,0.580
5.700,0.159,2.982,0.580
5.700,0.169,2.982,0.580
5.700,0.179,2.982,0.580
5.700,0.189,2.982,0.580
5.700,0.199,2.982,0.580
5.700,0.209,2.982,0.580
5.700,0.219,2.982,0.580
5.700,0.229,2.983,0.582
5.700,0.239,2.984,0.586
5.700,0.249,2.986,0.591
5.700,0.259,2.988,0.596
5.700,0.269,2.991,0.602
5.700,0.279,2.993,0.608
5.700,0.289,2.996,0.615
5.700,0.299,2.998,0.622
5.700,0.309,3.002,0.630
5.700,0.319,3.005,0.639
5.700,0.329,3.009,0.648
5.700,0.339,3.013,0.659
5.700,0.349,3.017,0.669
5.700,0.359,3.022,0.681
5.700,0.369,3.027,0.694
5.700,0.379,3.033,0.707
5.700,0.389,3.038,0.721
5.700,0.399,3.037,0.717
5.700,0.409,3.031,0.703
5.700,0.419,3.026,0.690
5.700,0.429,3.020,0.678
5.700,0.439,3.016,0.666
5.700,0.449,3.012,0.655
5.700,0.459,3.008,0.645
5.700,0.469,3.004,0.636
5.700,0.479,3.001,0.628
5.700,0.489,2.997,0.620
5.700,0.499,2.995,0.613
5.700,0.509,2.992,0.606
5.700,0.519,2.990,0.600
5.700,0.529,2.988,0.595
5.700,0.539,2.985,0.590
5.700,0.549,2.984,0.585
5.700,0.559,2.982,0.581
5.700,0.569,2.982,0.580
5.700,0.579,2.982,0.580
5.700,0.589,2.982,0.580
5.700,0.599,2.982,0.580
5.700,0.609,2.982,0.580
5.700,0.619,2.982,0.580
5.700,0.629,2.982,0.580
5.700,0.639,2.982,0.580
5.700,0.649,2.982,0.580
5.700,0.659,2.982,0.580
5.700,0.669,2.982,0.580
5.700,0.679,2.982,0.580
5.700,0.689,2.982,0.580
5.700,0.699,2.982,0.580
5.700,0.709,2.982,0.580
5.700,0.719,2.982,0.580
5.700,0.729,2.982,0.580
5.700,0.739,2.982,0.580
5.700,0.749,2.982,0.580
5.700,0.759,2.982,0.580
5.700,0.769,2.982,0.580
5.700,0.779,2.982,0.580
5.700,0.789,2.982,0.580
5.700,0.799,2.982,0.580
5.700,0.809,2.982,0.580
5.700,0.819,2.982,0.580
5.700,0.829,2.982,0.580
5.700,0.839,2.982,0.580
5.700,0.849,2.982,0.580
5.700,0.859,2.982,0.580
5.700,0.869,2.982,0.580
5.700,0.879,2.982,0.580
5.700,0.889,2.982,0.580
5.700,0.899,2.982,0.580
5.700,0.909,2.982,0.580
5.700,0.919,2.982,0.580
5.700,0.929,2.982,0.580
5.700,0.939,2.982,0.580
5.700,0.949,2.982,0.580
5.700,0.959,2.982,0.580
5.700,0.969,2.982,0.580
5.700,0.979,2.982,0.580
5.700,0.989,2.982,0.580
5.700,0.999,2.986,0.580
5.700,1.009,2.997,0.580
5.700,1.019,3.009,0.584
5.700,1.029,3.022,0.589
5.700,1.039,3.035,0.593
5.700,1.049,3.048,0.599
5.700,1.059,3.061,0.605
5.700,1.069,3.075,0.611
5.700,1.079,3.088,0.618
5.700,1.089,3.103,0.626
5.700,1.099,3.118,0.634
5.700,1.109,3.134,0.643
5.700,1.119,3.148,0.653
5.700,1.129,3.163,0.663
5.700,1.139,3.178,0.675
5.700,1.149,3.194,0.687
5.700,1.159,3.211,0.700
5.700,1.169,3.227,0.713
5.700,1.179,3.242,0.725
5.700,1.189,3.257,0.710
5.700,1.199,3.273,0.697
5.700,1.209,3.290,0.684
5.700,1.219,3.306,0.672
5.700,1.229,3.321,0.661
5.700,1.239,3.335,0.651
5.700,1.249,3.350,0.641
5.700,1.259,3.365,0.632
5.700,1.269,3.381,0.624
5.700,1.279,3.395,0.617
5.700,1.289,3.408,0.610
5.700,1.299,3.422,0.603
5.700,1.309,3.435,0.597
5.700,1.319,3.448,0.592
5.700,1.329,3.461,0.587
5.700,1.339,3.473,0.583
5.700,1.349,3.485,0.580
5.700,1.359,3.495,0.580
5.700,1.369,3.505,0.580
5.700,1.379,3.515,0.580
5.700,1.389,3.525,0.580
5.700,1.399,3.534,0.580
5.700,1.409,3.543,0.580
5.700,1.419,3.553,0.580
5.700,1.429,3.562,0.580
5.700,1.439,3.571,0.580
5.700,1.449,3.580,0.580
